,ERA5,ERA5-Land,JRA55,CFSR,HARv2,TerraClimate
1983-07-01,1.0038912098930872,0.7108389375950039,0.12126897978597345,0.41851179547173023,0.8226245400522251,0.4206859773629717
1983-08-01,0.6944011076535744,0.5761308081134473,0.13197663948392918,0.4123033256286294,0.5982323829246508,0.37653610681973987
1983-09-01,0.25918464720700035,0.15777569914259926,0.2851659974952776,0.3342235307226628,0.06883305221404401,-0.03146473945874174
1983-10-01,0.13518989723759772,0.02030618030773578,0.4428885570165903,0.20878657182795443,-0.06903967456955774,0.12262963734111477
1983-11-01,-0.007365803506660218,-0.21280716240866515,0.0632119249349377,0.44960378553824,-0.13897233205581902,-0.09194408628025037
1983-12-01,-0.11476705099390491,-0.27208364522630785,0.06227593007034926,0.5655035745921843,-0.15589466107092623,-0.04230600131713348
1984-01-01,-0.23680361129865274,-0.3336517587904742,0.05966568902629131,0.8847644034996107,-0.2500177134999688,-0.14702358976911134
1984-02-01,-0.24996535852363583,-0.21093648484802996,-0.0005942926395974655,1.0961141343281353,-0.24454648977368557,-0.2126922985729427
1984-03-01,-0.3316015173675029,-0.24722846070799706,-0.1382048231197794,1.1242921409084594,-0.3936061070338038,-0.3440561308406668
1984-04-01,-0.425186386412498,-0.3635925527055022,-0.29823866462006127,0.9387128674794167,-0.4775405266209305,-0.4766659067285427
1984-05-01,-0.6120007370030822,-0.6359427891811403,-0.44477966284261267,0.49160890629069753,-0.6962838337103741,-0.5220206612065761
1984-06-01,-0.6149716934774992,-0.6612890772470439,-0.43875213425734855,0.07914938980266684,-0.6034912593384246,-0.44194551119099884
1984-07-01,-0.4270731144569411,-0.3889579764464186,-0.6119074582717912,-0.00037439560127059876,-0.3860882726199513,-0.23816240418407003
1984-08-01,0.08536583388165837,0.1455685797135181,-0.37255583935176956,0.17648214635969703,0.036868641018173505,-0.06464122947294529
1984-09-01,0.40061528409400243,0.31499289105349115,0.3111723263420344,0.159071648778752,0.27260167729651186,0.13127040991939443
1984-10-01,-0.15530008877944215,-0.26165204414639737,-0.054680908716298965,-0.16683883400365432,-0.33384487110355443,-0.3227799148495068
1984-11-01,-0.38955425118247344,-0.3865984220741427,-0.05933575508774668,0.27053765287932136,-0.40750150473021635,-0.41892669658165893
1984-12-01,-0.43533038894707127,-0.34327658055334637,-0.028199141957707223,0.24120179023918806,-0.3938390906106458,-0.4414765836781283
1985-01-01,-0.3139632048837077,-0.07390035374799295,0.1887958346194427,0.31557702672184973,-0.27997980452026106,-0.4777743267901168
1985-02-01,-0.2755577141030882,-0.049548523471553835,0.19314615179753658,0.2800052134543895,-0.3712784124939435,-0.5832667567726395
1985-03-01,-0.3449262356743043,-0.19344739496937263,0.1334473718427296,0.2615175446925937,-0.4607510876136451,-0.6348286933262123
1985-04-01,-0.3218815704087477,-0.31706048866500663,0.02108362089822068,0.15130279599233024,-0.4951758967936745,-0.7034770826542714
1985-05-01,-0.2659384918216568,-0.3478081103152914,-0.19608368342059113,0.036584803745457514,-0.41456699824623716,-0.6057740162818989
1985-06-01,0.024896387919021847,-0.005873640808025482,-0.2724777324987905,0.0114267478918369,-0.039906219984220205,-0.47325494181669053
1985-07-01,0.2477477489451176,0.21113338493051323,-0.3170699919743421,-0.2561482754973024,0.31937178398833443,-0.2350477437903156
1985-08-01,0.5763764025877024,0.5771990771784058,-0.11669971734914678,-0.02885846205811939,0.5578832877714693,0.08469476453372897
1985-09-01,0.5515038619112351,0.5972606057725134,0.22257019197097525,-0.04629498836702406,0.44592839482859437,0.391248223534434
1985-10-01,0.5966324433012132,0.6328377796976532,0.9715607643487331,0.20686724309694302,0.5444010399842356,0.48357821946016905
1985-11-01,0.557888931969027,0.6566830074779787,0.7385223778721043,0.008775958833126318,0.5815766831186032,0.4148177633468524
1985-12-01,0.4729727176519135,0.6023612277462788,0.6682294033720035,-0.0008436962443372231,0.5411764224253278,0.5832769162756826
1986-01-01,0.3093624237065086,0.42482129363007937,0.5930979092923964,-0.046446568286577165,0.2682220594515065,0.47852697645151626
1986-02-01,0.034301312962253167,0.10668786347929923,0.49210285724048713,-0.02489188395234663,-0.036161214035859035,0.39476404009530697
1986-03-01,-0.2316886480991225,-0.14712865818240276,0.5095746173164664,-0.03669198011607777,-0.30843281286283214,0.25158648240838666
1986-04-01,-0.3036649842901506,-0.17884143754162868,0.5643279268176555,-0.05727052263262178,-0.29123963709316797,0.24373224831820425
1986-05-01,0.07170675322031682,0.23577697199912284,0.5747663935760385,-0.10253852581132361,0.04894577846726047,0.336793305206373
1986-06-01,0.2770625608137216,0.4102748991984141,0.3543518308334898,-0.23222559353629163,0.21658570357313486,0.391370153220485
1986-07-01,0.41345539511652035,0.42200261762793606,0.1797862066967094,-0.2789942857893904,0.2534418610598512,0.30233111914705074
1986-08-01,0.11630286705916572,0.0501501155438281,-0.3606656333373761,-0.34725955537691744,0.006534167416242244,0.05187643706756036
1986-09-01,0.4585611722799149,0.4472236407457435,0.4622594602028051,-0.10748998327106918,0.41376792809495705,0.17720191316850983
1986-10-01,0.5631309151888378,0.4737343921773607,0.39683375556670186,0.06104589658935492,0.48344875571252993,0.3470242202207998
1986-11-01,0.2985443729111564,0.23743121792958585,0.22639027588086202,-0.11479771153225732,0.29988841020349005,0.47014501662718916
1986-12-01,0.2786271596938987,0.3198543917368542,0.3177487794344888,0.06386720131674029,0.28717203214588344,0.5803206318656572
1987-01-01,0.051694878567532306,0.08842440733105242,0.29249913534674016,0.190701062979787,0.025333415317030105,0.5037022356945154
1987-02-01,-0.173945952183572,-0.15778709183486317,0.20117131644064407,0.2532511862091835,-0.24172237120648896,0.4368831140002794
1987-03-01,-0.44214013627158527,-0.4753510188637051,0.09149567945312595,0.1842061983636912,-0.532570303366421,0.33072330268967076
1987-04-01,-0.5133203316356084,-0.4345138462028035,0.0706096066126952,-0.09815990728358442,-0.4629014348185883,0.3857973597895657
1987-05-01,-0.10163833305350285,-0.013176414336846876,0.10034732088568372,-0.18216002986843868,-0.21465230203976868,0.5259412075874872
